name	group	targetID
2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine	experimental	BE0001831
N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide	experimental	BE0001072
10-formyl-5,8,10-trideazafolic acid	experimental	BE0001476
4-Hydroxybutan-1-Aminium	experimental	BE0001583
(4s)-5-Fluoro-L-Leucine	experimental	BE0004560
Pyrrole-2-Carboxylate	experimental	BE0001301
N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine	experimental	BE0001553
Fexaramine	experimental	BE0001777
Vorinostat	approved,investigational	BE0002365
Vorinostat	approved,investigational	BE0002366
Vorinostat	approved,investigational	BE0002367
Vorinostat	approved,investigational	BE0002368
Vorinostat	approved,investigational	BE0001608
Vorinostat	approved,investigational	BE0002796
Guanosine-5'-Diphosphate-Rhamnose	experimental	BE0003278
D-glucitol 6-phosphate	experimental	BE0001199
3'-O-Acetylthymidine-5'-diphosphate	experimental	BE0001669
8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	experimental	BE0001120
6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	experimental	BE0000895
Geranyl Diphosphate	experimental	BE0001303
Geranyl Diphosphate	experimental	BE0001748
Geranyl Diphosphate	experimental	BE0004106
Geranyl Diphosphate	experimental	BE0000776
Geranyl Diphosphate	experimental	BE0004037
Geranyl Diphosphate	experimental	BE0003570
Geranyl Diphosphate	experimental	BE0004093
Geranyl Diphosphate	experimental	BE0004107
Glutathionylspermidine disulfide	experimental	BE0000648
SP4160	experimental	BE0001029
D-Phenylalanine	experimental	BE0000273
D-Phenylalanine	experimental	BE0001026
Phosphoramidon	experimental	BE0000266
Phosphoramidon	experimental	BE0008984
N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine	experimental	BE0000266
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	experimental	BE0000330
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	experimental	BE0001555
[(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron	experimental	BE0001397
Beta-D-Fructopyranose	experimental	BE0002736
Quinonoid 7,8-Tetrahydrobiopterin	experimental	BE0000753
Hexanoyl-CoA	experimental	BE0004500
4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide	experimental	BE0001608
8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid	experimental	BE0004325
8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid	experimental	BE0004326
PD173955	experimental	BE0001902
Peldesine	investigational	BE0000250
2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate	experimental	BE0003106
PD150606	experimental	BE0004144
Allysine	experimental	BE0001643
1,3-bis-([3-[3-[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-propoxy-ethoxy-ethoxy]-propyl-]amino-carbonyloxy)-2-amino-propane	experimental	BE0001496
2'-deoxycytidine-2'-deoxyadenosine-3',5'-monophosphate	experimental	BE0003317
BV2	experimental	BE0001496
F-Loop of Vitamin B12	experimental	BE0001771
N-[(6S)-6-Carboxy-6-(glycylamino)hexanoyl]-D-alanyl-D-alanine	experimental	BE0001349
Acrylic Acid	experimental	BE0002015
Pentaglyme	experimental	BE0004295
Pentaglyme	experimental	BE0004302
Pentaglyme	experimental	BE0004303
Pentaglyme	experimental	BE0004304
Pentaglyme	experimental	BE0004305
Pentaglyme	experimental	BE0004306
Pentaglyme	experimental	BE0004307
Pentaglyme	experimental	BE0004308
Pentaglyme	experimental	BE0004309
Pentaglyme	experimental	BE0004310
Pentaglyme	experimental	BE0004311
N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide	experimental	BE0001029
N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	experimental	BE0000330
4-(Hydroxymethyl)Benzamidine	experimental	BE0001583
4,7-Dimethyl-[1,10]Phenanthroline	experimental	BE0001337
Colforsin	experimental,investigational	BE0003732
Colforsin	experimental,investigational	BE0003731
Colforsin	experimental,investigational	BE0003733
Colforsin	experimental,investigational	BE0001195
(2R)-2-[(1R)-1-{[(2S)-2-Carboxy-2-(4-hydroxyphenyl)acetyl]amino}-1-methoxy-2-oxoethyl]-5-methylene-5,6-dihydro-2H-1,3-oxazine-4-carboxylic acid	experimental	BE0001358
Se-Ethyl-Isoselenourea	experimental	BE0000263
Abequose	experimental	BE0001295
5,6-Dimethylbenzimidazole	experimental	BE0001229
Carbaphosphonate	experimental	BE0001691
7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid	experimental	BE0001212
2'-Deoxycytidine	experimental,investigational	BE0002018
2'-Deoxycytidine	experimental,investigational	BE0004639
2'-Deoxycytidine	experimental,investigational	BE0002804
(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside	experimental	BE0002019
(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside	experimental	BE0001578
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0001450
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0001387
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0001601
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0001832
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0002733
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0002805
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0002806
alpha,beta-Methyleneadenosine 5'-triphosphate	experimental	BE0002807
[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	experimental	BE0001346
[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	experimental	BE0000266
[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	experimental	BE0003783
N-Alpha-Acetyl-3,5-Diiodotyrosylglycine	experimental	BE0002200
2,6-Diamino-8-Propylsulfanylmethyl-3h-Quinazoline-4-One	experimental	BE0001405
Oseltamivir acid	experimental	BE0001667
AL7182	experimental	BE0000322
1-Amino-6-Cyclohex-3-Enylmethyloxypurine	experimental	BE0001072
2-Deoxy-Glucose-6-Phosphate	experimental	BE0000916
2-Butanol	experimental,investigational	BE0001892
Adenosine Phosphonoacetic Acid	experimental	BE0003106
N-[(1R,2R)-1,3-Dihydroxy-1-(4-nitrophenyl)-2-propanyl]acetamide	experimental	BE0001493
4-Hydroxy-L-Threonine-5-Monophosphate	experimental	BE0001581
N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide	experimental	BE0000322
Balanol Analog 1	experimental	BE0003761
Capric dimethyl amine oxide	experimental	BE0001326
Capric dimethyl amine oxide	experimental	BE0000382
Capric dimethyl amine oxide	experimental	BE0001790
Capric dimethyl amine oxide	experimental	BE0004027
1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid	experimental	BE0001568
1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid	experimental	BE0003894
Compound 19	experimental	BE0000623
Compound 19	experimental	BE0000123
FR117016	experimental	BE0002214
1-(N-Imidazolyl)-2-Hydroxy-2-(2,3-Dichlorophenyl)Octane	experimental	BE0001246
3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid	experimental	BE0000623
Latrunculin A	experimental	BE0002101
Latrunculin A	experimental	BE0004161
Latrunculin A	experimental	BE0002604
2-(Oxalyl-Amino)-Benzoic Acid	experimental	BE0000623
Aminophosphonic acid-guanylate ester	experimental	BE0004618
Homoserine Lactone	experimental	BE0000752
(2r)-2-{[Formyl(Hydroxy)Amino]Methyl}Hexanoic Acid	experimental	BE0002810
Phenylferricrocin-iron	experimental	BE0001326
4,4'-Biphenyldiboronic Acid	experimental	BE0001358
1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide	experimental	BE0001156
N,N-[2,5-O-di-2-fluoro-benzyl-glucaryl]-di-[1-amino-indan-2-ol]	experimental	BE0002050
L-xylitol 5-phosphate	experimental	BE0001250
4-nitrophenyl-beta-D-galactoside	experimental	BE0001404
4-nitrophenyl-beta-D-galactoside	experimental	BE0001421
Cibacron Blue	experimental	BE0001184
Cibacron Blue	experimental	BE0000814
N-[O-Phosphono-Pyridoxyl]-Isoleucine	experimental	BE0000721
9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid	experimental	BE0003768
Oxaloacetate Ion	experimental	BE0004459
Oxaloacetate Ion	experimental	BE0001891
Oxaloacetate Ion	experimental	BE0000909
Oxaloacetate Ion	experimental	BE0001641
Oxaloacetate Ion	experimental	BE0002811
Terlipressin	approved,investigational	BE0000293
Terlipressin	approved,investigational	BE0000773
Terlipressin	approved,investigational	BE0000165
Fumagillin	experimental	BE0001534
Heptanamide	experimental	BE0001865
[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate	experimental	BE0001568
[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate	experimental	BE0003894
[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate	experimental	BE0000302
N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	experimental	BE0001571
N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	experimental	BE0003418
N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	experimental	BE0002196
N-omega-propyl-L-arginine	experimental	BE0000005
N-omega-propyl-L-arginine	experimental	BE0000067
3,4-Epoxybutyl-Alpha-D-Glucopyranoside	experimental	BE0001847
Nitrosoethane	experimental	BE0004467
N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide	experimental	BE0001072
(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	experimental	BE0000496
(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	experimental	BE0000373
3-Amino-3-Oxopropanoic Acid	experimental	BE0002702
{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)	experimental	BE0000623
L-[(N-Hydroxyamino)Carbonyl]Phenylalanine	experimental	BE0003753
D-Aspartic Acid	experimental	BE0001346
D-Aspartic Acid	experimental	BE0001532
LY-294002	experimental	BE0001277
LY-294002	experimental	BE0001315
Glucosamine 6-Phosphate	experimental	BE0001423
Glucosamine 6-Phosphate	experimental	BE0001686
2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside	experimental	BE0001804
Cholic Acid	approved	BE0001033
Cholic Acid	approved	BE0000465
Cholic Acid	approved	BE0002088
Cholic Acid	approved	BE0001967
Cholic Acid	approved	BE0003986
Cholic Acid	approved	BE0000335
Cholic Acid	approved	BE0003385
Cholic Acid	approved	BE0003987
Cholic Acid	approved	BE0003988
Cholic Acid	approved	BE0003989
Cholic Acid	approved	BE0003990
Cholic Acid	approved	BE0003991
Cholic Acid	approved	BE0003992
Cholic Acid	approved	BE0003993
Cholic Acid	approved	BE0003994
Cholic Acid	approved	BE0003995
Cholic Acid	approved	BE0003996
Cholic Acid	approved	BE0003997
Cholic Acid	approved	BE0002705
Cholic Acid	approved	BE0003999
Cholic Acid	approved	BE0001392
Cholic Acid	approved	BE0001777
Cholic Acid	approved	BE0005788
Filaminast	experimental	BE0000487
Adenosine-5'-diphosphate-2',3'-vanadate	experimental	BE0003094
Novo Nordisk a/S Compound	experimental	BE0000623
2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid	experimental	BE0001881
1-Butane Boronic Acid	experimental	BE0001395
(1R,2S)-2-Phenylcyclopropanaminium	experimental	BE0001739
(C8-R)-hydantocidin 5'-phosphate	experimental	BE0001441
Factor IIIm	experimental	BE0002812
JE-2147	experimental	BE0000787
RB106	experimental	BE0001346
RB106	experimental	BE0003783
4-Deoxy-Alpha-D-Glucose	experimental	BE0001243
4-Deoxy-Alpha-D-Glucose	experimental	BE0004581
1-Methylimidazole	experimental	BE0004467
1-Methylimidazole	experimental	BE0001604
(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium	experimental	BE0000426
4-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Butyricacid	experimental	BE0001668
2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol	experimental	BE0001287
D-naphthyl-1-acetamido boronic acid alanine	experimental	BE0001397
beta-D-Galactosamine	experimental	BE0001008
Cyanamide	experimental	BE0000322
Cyanamide	experimental	BE0003417
1,3-Dinitrobenzene	experimental	BE0001911
2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium	experimental	BE0004552
2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium	experimental	BE0001224
Inhibitor Bea428	experimental	BE0002050
5'-O-(L-Cysteinylsulfamoyl)adenosine	experimental	BE0000188
3-Methylphenylalanine	experimental	BE0000939
Undecyl-Beta-D-Maltopyranoside	experimental	BE0001440
2,3-Didehydroalanine	experimental	BE0002667
S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine	experimental	BE0000286
NU1025	experimental	BE0001717
Glycocholic acid	experimental,investigational	BE0001967
(4S,5S)-1,2-dithiane-4,5-diol	experimental	BE0001270
Pantoyl Adenylate	experimental	BE0001387
O1-Pentyl-Mannose	experimental	BE0001890
6-Aminohexyl-uridine-C1,5'-diphosphate	experimental	BE0000259
Hydroxyaminovaline	experimental	BE0000966
Hydroxyaminovaline	experimental	BE0001116
3-Deoxy-D-Glucosamine	experimental	BE0001326
Nicotinamide	approved,investigational	BE0001869
Nicotinamide	approved,investigational	BE0000425
Nicotinamide	approved,investigational	BE0001717
Nicotinamide	approved,investigational	BE0003362
Nicotinamide	approved,investigational	BE0001241
XV638	experimental	BE0001594
Fusidic acid	approved,investigational	BE0001796
Fusidic acid	approved,investigational	BE0001800
Fusidic acid	approved,investigational	BE0001542
(2R,3R,4R,5R)-3,4-Dihydroxy-N,N'-bis[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2,5-bis(2-phenylethyl)hexanediamide	experimental	BE0002050
6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	experimental	BE0000895
Mercaptocarboxylate Inhibitor	experimental	BE0001559
Resveratrol	investigational	BE0000220
Resveratrol	investigational	BE0001209
Resveratrol	investigational	BE0000017
Resveratrol	investigational	BE0000262
Resveratrol	investigational	BE0000309
Resveratrol	investigational	BE0000248
Resveratrol	investigational	BE0003721
Resveratrol	investigational	BE0008985
Resveratrol	investigational	BE0008988
Resveratrol	investigational	BE0001155
Resveratrol	investigational	BE0003392
Resveratrol	investigational	BE0000878
Resveratrol	investigational	BE0002461
Resveratrol	investigational	BE0000123
Resveratrol	investigational	BE0000515
Resveratrol	investigational	BE0000327
Resveratrol	investigational	BE0005467
Resveratrol	investigational	BE0000956
Resveratrol	investigational	BE0003848
Resveratrol	investigational	BE0001057
Resveratrol	investigational	BE0003074
Resveratrol	investigational	BE0000071
Resveratrol	investigational	BE0000215
Resveratrol	investigational	BE0000428
Resveratrol	investigational	BE0009095
Resveratrol	investigational	BE0000230
2,3,-Dihydroxybenzoylserine	experimental	BE0001084
4-{2,6,8-Trioxo-9-[(2S,3R,4R)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate	experimental	BE0001270
Sorbinil	experimental,investigational	BE0000747
Acetylamino-Acetic Acid	experimental	BE0001590
3'-Uridinemonophosphate	experimental	BE0003317
Compound 18	experimental	BE0000123
7-methyl-guanosine-5'-triphosphate	experimental	BE0000957
Cellotetraose	experimental	BE0002818
C-(1-hydrogyl-beta-D-glucopyranosyl) formamide	experimental	BE0000916
alpha-D-glucopyranosyl-2-carboxylic acid amide	experimental	BE0000916
4-Iodopyrazole	experimental	BE0001873
4-Iodopyrazole	experimental	BE0000465
4-Iodopyrazole	experimental	BE0000400
4-Iodopyrazole	experimental	BE0000227
4-O-methyl-beta-D-glucuronic acid	experimental	BE0002819
4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide	experimental	BE0000048
Delta-2-Albomycin A1	experimental	BE0001379
Delta-2-Albomycin A1	experimental	BE0001326
2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid	experimental	BE0001519
2-Phosphoglycolic Acid	experimental	BE0001752
2-Phosphoglycolic Acid	experimental	BE0001818
2-Phosphoglycolic Acid	experimental	BE0003844
2-Phosphoglycolic Acid	experimental	BE0000088
2-Phosphoglycolic Acid	experimental	BE0001877
2-Phosphoglycolic Acid	experimental	BE0001905
2-Phosphoglycolic Acid	experimental	BE0004550
2-Phosphoglycolic Acid	experimental	BE0001889
2-Phosphoglycolic Acid	experimental	BE0002004
2-Phosphoglycolic Acid	experimental	BE0000046
2-Phosphoglycolic Acid	experimental	BE0001256
2-Phosphoglycolic Acid	experimental	BE0001596
2-Phosphoglycolic Acid	experimental	BE0004460
2-butyl-1-hydroxyguanidine	experimental	BE0000067
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester	experimental	BE0001855
SD146	experimental	BE0001594
4-Methylthio-Alpha-D-Mannose	experimental	BE0004457
Ethylmercurithiosalicylic acid	experimental	BE0002256
Ethylmercurithiosalicylic acid	experimental	BE0004060
Purvalanol	experimental	BE0001827
Purvalanol	experimental	BE0002216
Purvalanol	experimental	BE0000923
Purvalanol	experimental	BE0001062
Purvalanol	experimental	BE0001072
Purvalanol	experimental	BE0004323
4-Deoxy-D-Mannuronic Acid	experimental	BE0002671
4-Deoxy-D-Mannuronic Acid	experimental	BE0002672
2-Amino-3-Oxo-4-Sulfo-Butyric Acid	experimental	BE0001197
Acetamide	experimental	BE0001443
Adenosine-5'-Pentaphosphate	experimental	BE0002822
3-Indolebutyric Acid	experimental	BE0001389
3-Indolebutyric Acid	experimental	BE0003777
3-Indolebutyric Acid	experimental	BE0003778
3-Indolebutyric Acid	experimental	BE0003779
3-Indolebutyric Acid	experimental	BE0003482
CD564	experimental	BE0000144
Kifunensine	experimental	BE0001789
Kifunensine	experimental	BE0003505
Kifunensine	experimental	BE0001414
beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	experimental	BE0002730
RPR131247	experimental	BE0001739
Uridine	experimental,investigational	BE0004434
Uridine	experimental,investigational	BE0002061
Phthalic Acid	experimental	BE0001336
Phthalic Acid	experimental	BE0000123
Phthalic Acid	experimental	BE0000557
Phthalic Acid	experimental	BE0000792
Phthalic Acid	experimental	BE0000071
Phthalic Acid	experimental	BE0001007
Phthalic Acid	experimental	BE0000215
Phthalic Acid	experimental	BE0000412
Phthalic Acid	experimental	BE0000078
Phthalic Acid	experimental	BE0000707
Pyromellitic Acid	experimental	BE0001914
S-(Methylmercury)-L-Cysteine	experimental	BE0004053
Glycocyamine	experimental	BE0000567
Tosyl-D-Proline	experimental	BE0001438
Selenoinosine	experimental	BE0002706
9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	experimental	BE0001898
9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	experimental	BE0001120
1-3 Sugar Ring of Pentamannosyl 6-Phosphate	experimental	BE0004494
Pyrazole	experimental	BE0000465
Pyrazole	experimental	BE0000123
Pyrazole	experimental	BE0000792
Indolepropionic acid	experimental	BE0001217
Indolepropionic acid	experimental	BE0001389
Indolepropionic acid	experimental	BE0003768
4-methyl-umbelliferyl-N-acetyl-chitobiose	experimental	BE0003751
S-Mercaptocysteine	experimental	BE0002377
S-Mercaptocysteine	experimental	BE0002823
S-Mercaptocysteine	experimental	BE0002824
S-Mercaptocysteine	experimental	BE0002825
S-Mercaptocysteine	experimental	BE0004455
S-Mercaptocysteine	experimental	BE0002826
S-Mercaptocysteine	experimental	BE0001760
S-Mercaptocysteine	experimental	BE0001799
S-Mercaptocysteine	experimental	BE0001511
RU79072	experimental	BE0000838
5-Mercapto-2-Nitro-Benzoic Acid	experimental	BE0001876
5-Mercapto-2-Nitro-Benzoic Acid	experimental	BE0000981
R-9-(2-hydroxypropyl)adenine	experimental	BE0001403
N-[(2R)-4-diazonio-3-oxoniumylidene-1-phenylbutan-2-yl]-1-phenylmethoxymethanimidate	experimental	BE0002024
(R)-3-hydroxytetradecanoic acid	experimental	BE0001326
(R)-3-hydroxytetradecanoic acid	experimental	BE0004021
(R)-3-hydroxytetradecanoic acid	experimental	BE0004024
(R)-3-hydroxytetradecanoic acid	experimental	BE0002442
Tert-Butyloxycarbonyl Group	experimental	BE0002050
7-alpha-D-Ribofuranosyl-2-aminopurine-5'-phosphate	experimental	BE0001229
Sucrose	approved,experimental,investigational	BE0002829
Sucrose	approved,experimental,investigational	BE0002830
Sucrose	approved,experimental,investigational	BE0002718
Sucrose	approved,experimental,investigational	BE0002831
Sucrose	approved,experimental,investigational	BE0002832
Sucrose	approved,experimental,investigational	BE0002833
Sucrose	approved,experimental,investigational	BE0004442
Sucrose	approved,experimental,investigational	BE0002834
Sucrose	approved,experimental,investigational	BE0002835
Sucrose	approved,experimental,investigational	BE0002788
Sucrose	approved,experimental,investigational	BE0002101
Sucrose	approved,experimental,investigational	BE0001358
Sucrose	approved,experimental,investigational	BE0003751
Sucrose	approved,experimental,investigational	BE0000395
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid	experimental	BE0000017
